,Date,Value
568,2013-04-09,37.69302992544177
569,2013-04-10,37.715686705665476
570,2013-04-11,37.80162696405898
571,2013-04-12,38.06318564010664
572,2013-04-15,38.50249487038905
573,2013-04-16,38.99982033033792
574,2013-04-17,39.3899259355945
575,2013-04-18,39.545590816276196
576,2013-04-19,39.42423899012524
577,2013-04-22,39.08810928664711
578,2013-04-23,38.67091629212016
579,2013-04-24,38.32545354472072
580,2013-04-25,38.17839260120395
581,2013-04-26,38.315411989305126
582,2013-04-29,38.71977536069555
583,2013-04-30,39.25560611921784
584,2013-05-01,39.85945664464336
585,2013-05-02,40.55213703790425
586,2013-05-03,41.33248846309145
587,2013-05-06,42.20322577549275
588,2013-05-07,43.13047624950069
589,2013-05-08,44.03234414451697
590,2013-05-09,44.81003740860124
591,2013-05-10,45.416169571882506
592,2013-05-13,45.84245411208553
593,2013-05-14,46.0060086930503
594,2013-05-15,45.86478249502463
595,2013-05-16,45.52801655682657
596,2013-05-17,45.156512013116
597,2013-05-20,44.89036602094174
598,2013-05-21,44.804502427812224
599,2013-05-22,44.87956704391016
600,2013-05-23,45.02710667781833
601,2013-05-24,45.124012163169795
602,2013-05-28,45.06044870347057
603,2013-05-29,44.84060972526008
604,2013-05-30,44.55991893127844
605,2013-05-31,44.329374983366115
606,2013-06-03,44.23750448228435
607,2013-06-04,44.29480080317654
608,2013-06-05,44.475446592231336
609,2013-06-06,44.706573812470396
610,2013-06-07,44.88995734205282
611,2013-06-10,45.00229727327625
612,2013-06-11,45.07461947253236
613,2013-06-12,45.12914164400671
614,2013-06-13,45.140848373475905
615,2013-06-14,45.06184638154432
616,2013-06-17,44.88494964152189
617,2013-06-18,44.629926704427284
618,2013-06-19,44.349877653719815
619,2013-06-20,44.137145551278856
620,2013-06-21,44.00222215599095
621,2013-06-24,43.81873362132441
622,2013-06-25,43.45078446074501
623,2013-06-26,42.89343841711476
624,2013-06-27,42.293383435432865
625,2013-06-28,41.82126016555659
626,2013-07-01,41.52410115729962
627,2013-07-02,41.33383330196203
628,2013-07-03,41.11922157976306
629,2013-07-05,40.75670101158186
630,2013-07-08,40.25119748558612
631,2013-07-09,39.75465859737818
632,2013-07-10,39.43964169896518
633,2013-07-11,39.38210985056231
634,2013-07-12,39.580705727064945
635,2013-07-15,39.99310516233511
